"region","name","alpha_D","alpha_H","beta1","beta10","beta11","beta12","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_ICU","p_G_D","p_G_D_CHR","p_H","p_H_CHR","p_H_D","p_ICU","p_ICU_D","p_NC","p_W_D","rho_pillar2_tests","start_date"
"north_west","alpha_D",0.0107486906401829,-2.86954935700077e-05,0.000365549306248014,1.91267155667741e-05,-8.70657635490778e-05,1.3249515915222e-05,-0.000564838220747178,2.80980001705585e-05,-1.61713395565624e-05,1.17915085458498e-05,-0.000101711939365037,7.03125229967673e-05,-9.08683410317768e-05,-4.09555171795799e-05,-0.00697115025512954,-6.66734586533076e-08,2.89581691130406e-08,0.000249646615231749,-0.00287225050416439,0.000102015651425066,0.000228706257973144,0.00221432514661542,0.00189174420187353,-0.000120109369299325,0.000208325044533478,0.00110776037408996,-1.51043738690192e-05,-0.00115010822139122,1.78041785194907e-05,0.23313209197855
"north_west","alpha_H",-2.86954935700077e-05,2.53412936937583e-05,6.46669484968772e-08,-9.37279421459537e-07,7.7166374864758e-07,-5.56449234953033e-07,2.19785634105172e-05,-4.13218070705837e-06,2.16320588344055e-06,-2.48966475165865e-06,3.19152477702078e-06,-1.95589832131437e-06,3.62747374638509e-06,-8.29925678788804e-07,2.6937039447067e-06,-1.80953487100873e-09,9.60028077070612e-10,6.18504567407535e-05,7.05450812738037e-05,-5.39339955531351e-06,-3.77021861358713e-06,-1.13288619935757e-05,-1.09064516725964e-05,-2.50597078901243e-05,-7.34137892640518e-06,-8.65714182602924e-05,2.17622739529618e-07,-5.51377784235317e-05,-1.4738573156916e-06,-0.00147101283697955
"north_west","beta1",0.000365549306248014,6.46669484968772e-08,0.000256496585835655,-2.78003869860379e-06,2.14715615613216e-06,-1.71632011094313e-06,-0.000385791437445561,1.20256861437553e-05,-4.17440095545721e-06,5.73888764852606e-06,-1.21543689936027e-05,2.04130466737575e-05,-3.49802009672379e-05,3.66432630649757e-06,-0.000551529255528166,-9.74052564440603e-09,3.62539123152912e-09,9.35970494240274e-05,-0.000367816007712048,9.5348696380805e-06,8.14991347247684e-05,5.76689671052147e-05,0.000211161386806653,3.75316688378316e-05,6.5229053110481e-05,-0.000186326785357999,-6.13496150844434e-07,-1.93328924069929e-06,-2.66989674873172e-06,0.118336130387391
"north_west","beta10",1.91267155667741e-05,-9.37279421459537e-07,-2.78003869860379e-06,1.25687133465915e-05,-1.41141974011206e-05,1.84836784789058e-06,-6.67615313470386e-06,2.41836756319981e-06,2.51082859835541e-07,4.58376796895895e-07,5.26662684877607e-07,-2.64556077601029e-06,9.07944338886996e-06,-1.17820532897318e-05,4.18132879667574e-05,6.31831879662625e-10,-6.18564217157165e-10,-2.79142292551058e-05,1.03662720366238e-05,3.15304017329482e-07,1.57981129813732e-05,2.12901602711864e-06,-8.81722670111448e-06,8.57672732900362e-06,-9.91188109781853e-06,-4.66489946481365e-05,3.2112230679949e-08,9.7875850525264e-05,4.00502337297981e-09,-0.00330642044872013
"north_west","beta11",-8.70657635490778e-05,7.7166374864758e-07,2.14715615613216e-06,-1.41141974011206e-05,2.64230170687019e-05,-6.30744083258594e-06,6.91923932487683e-06,-1.96949926865293e-06,-2.06603505577027e-07,-3.06032684739534e-07,2.26831069790216e-06,1.13172681245708e-06,-6.20122472281765e-06,1.10912077535437e-05,-1.26359504743264e-05,7.39043443398573e-10,2.45820393004443e-10,7.30006140652596e-05,-5.98334503849156e-05,-1.77647749140992e-06,-1.85855585699081e-05,-6.61875537546039e-05,-2.59473919360829e-05,-4.0615825828963e-05,1.84985964416158e-05,0.00011645092915365,3.38021516456876e-07,-0.000160896010005066,3.24917556893226e-07,0.00435713600893943
"north_west","beta12",1.3249515915222e-05,-5.56449234953033e-07,-1.71632011094313e-06,1.84836784789058e-06,-6.30744083258594e-06,5.44705421146887e-06,-7.28753117107516e-07,-1.19977470597727e-07,2.99248920063961e-07,7.80471997385157e-07,-1.49791844096899e-06,9.02835046598963e-07,2.19238953879129e-07,-2.2941559467828e-07,-3.09049967462431e-05,-1.31206317976847e-10,1.56711047150651e-10,-2.88683997750248e-05,-1.12852735919892e-05,5.07790275954609e-07,-2.45577202952923e-05,-1.94948348345891e-05,5.70440800667621e-06,1.69066522099853e-05,5.33574880219566e-06,-3.51012742826944e-05,1.33069747321916e-07,4.96010507354408e-05,8.05234378577743e-07,-0.00298093164344344
"north_west","beta2",-0.000564838220747178,2.19785634105172e-05,-0.000385791437445561,-6.67615313470386e-06,6.91923932487683e-06,-7.28753117107516e-07,0.000966473684811878,-5.40914091696127e-05,1.84961493514617e-05,-1.15760403940169e-05,2.11644007408808e-05,-2.56116857861038e-05,5.47305473468835e-05,-1.46805405879244e-06,0.0011037167385247,1.90809186609685e-08,-7.84696399931258e-09,-0.000106620897434806,0.00107593852579058,-2.35903137958574e-05,-0.000290376140877078,-0.000178537550852419,0.000107479159771143,-8.21575350413739e-05,-0.000182809992110771,-0.000146978767389898,2.10989428050457e-06,-1.92732648608835e-05,1.02776348371792e-06,-0.160364001560095
"north_west","beta3",2.80980001705585e-05,-4.13218070705837e-06,1.20256861437553e-05,2.41836756319981e-06,-1.96949926865293e-06,-1.19977470597727e-07,-5.40914091696127e-05,7.81879477212361e-06,-3.2185566432952e-06,3.4730672310963e-06,-2.50027929774056e-06,5.92767226249774e-07,-6.36766751288299e-07,-1.53602749903965e-06,-6.71587900712676e-06,6.00214048758507e-10,-6.76832011637612e-10,-1.24802789696252e-05,-5.21914256663652e-05,-5.20013955370052e-08,3.81886260887448e-05,2.87685769758504e-05,-5.61753771107288e-05,1.04210201578878e-05,7.10074433519514e-07,1.63444260838371e-05,-2.63781956261088e-07,3.94800393208085e-05,3.22894232979772e-07,0.00420731176779054
"north_west","beta4",-1.61713395565624e-05,2.16320588344055e-06,-4.17440095545721e-06,2.51082859835541e-07,-2.06603505577027e-07,2.99248920063961e-07,1.84961493514617e-05,-3.2185566432952e-06,4.91417215881008e-06,-5.40526218799766e-06,5.15645450813713e-06,-4.11513277791406e-06,5.71134344923424e-06,-8.55270780877146e-07,8.60262737043557e-06,-1.13066709858601e-09,1.63159915502324e-10,-7.56784075284869e-06,5.18482144505927e-05,3.51853267231561e-07,1.06344242725365e-05,-1.50023159196942e-05,5.35682986676365e-05,-1.82192248157467e-06,-1.24006246484273e-05,-2.75076324546845e-05,8.65348172133781e-08,1.37116796861519e-05,-8.70603330233654e-07,-0.000793476528123034
"north_west","beta5",1.17915085458498e-05,-2.48966475165865e-06,5.73888764852606e-06,4.58376796895895e-07,-3.06032684739534e-07,7.80471997385157e-07,-1.15760403940169e-05,3.4730672310963e-06,-5.40526218799766e-06,1.16225620845822e-05,-1.20277751797697e-05,7.7685005012464e-06,-6.10134017821321e-06,5.05694183946609e-07,-1.55244024291979e-05,2.49512320891758e-09,-9.73450840316908e-10,1.94072098143864e-05,-7.80913209763122e-05,-1.389217485475e-07,-2.44545430614271e-05,-2.2228624583189e-05,-1.96357018167853e-05,-3.43173495541148e-06,1.75327715929157e-05,7.4389500202067e-06,2.72173407279788e-07,4.89859947599409e-05,7.68125048083583e-07,0.000791461924208137
"north_west","beta6",-0.000101711939365037,3.19152477702078e-06,-1.21543689936027e-05,5.26662684877607e-07,2.26831069790216e-06,-1.49791844096899e-06,2.11644007408808e-05,-2.50027929774056e-06,5.15645450813713e-06,-1.20277751797697e-05,2.68648895263319e-05,-2.18827067110416e-05,1.72817144969203e-05,-1.72267577491816e-06,9.78315263874498e-05,9.97622895931289e-10,-1.07091206551335e-09,-1.63448501596296e-05,0.000104376889974598,-2.41882857306807e-06,2.96064228948766e-06,-3.12255091301023e-05,6.8247062198655e-05,-3.72799973649323e-06,-1.32327319088305e-05,-1.7181982620706e-05,-9.1422189674263e-08,-4.11775710533233e-06,1.87882644864259e-06,-0.00390067659206116
"north_west","beta7",7.03125229967673e-05,-1.95589832131437e-06,2.04130466737575e-05,-2.64556077601029e-06,1.13172681245708e-06,9.02835046598963e-07,-2.56116857861038e-05,5.92767226249774e-07,-4.11513277791406e-06,7.7685005012464e-06,-2.18827067110416e-05,3.01212064347538e-05,-3.55035065719173e-05,8.8596127157119e-06,-0.000101970622061232,-1.41711211779993e-09,1.41845494572645e-09,5.35931676059425e-05,-0.000129336217663766,3.41095980518078e-06,-4.81533095877388e-05,-2.58750509747648e-05,-2.77708200469741e-05,-1.5988669849642e-05,2.68294354982288e-05,4.50300677176927e-05,2.2129194527369e-07,-6.19826788541396e-05,1.38387069729756e-06,0.00692670582746437
"north_west","beta8",-9.08683410317768e-05,3.62747374638509e-06,-3.49802009672379e-05,9.07944338886996e-06,-6.20122472281765e-06,2.19238953879129e-07,5.47305473468835e-05,-6.36766751288299e-07,5.71134344923424e-06,-6.10134017821321e-06,1.72817144969203e-05,-3.55035065719173e-05,6.18957038084741e-05,-2.31921218811879e-05,9.82696530836834e-05,2.34631298961778e-09,-2.05972795025062e-09,-5.07872782210631e-05,0.000138180984357528,-5.29791155946484e-06,3.70752160340628e-05,5.36004539234898e-06,4.02586375747001e-05,5.26471359911004e-06,-4.18762583278281e-05,-0.00014879742555277,9.65839427083015e-08,0.00017506110577246,-3.57877583357494e-06,-0.0126043957464747
"north_west","beta9",-4.09555171795799e-05,-8.29925678788804e-07,3.66432630649757e-06,-1.17820532897318e-05,1.10912077535437e-05,-2.2941559467828e-07,-1.46805405879244e-06,-1.53602749903965e-06,-8.55270780877146e-07,5.05694183946609e-07,-1.72267577491816e-06,8.8596127157119e-06,-2.31921218811879e-05,2.01881451729453e-05,1.2537104790657e-05,-2.66661927766095e-10,4.02310820730316e-10,1.37990498186775e-05,-2.01583078206293e-05,9.1222117106661e-07,-2.31690300052977e-05,-4.59191389910878e-05,-2.98759083219924e-06,-4.18730854613317e-06,1.59495069949094e-05,6.39717939329807e-05,2.71636890015691e-07,-0.00013563037508446,1.32004238785943e-06,0.00147972426151204
"north_west","eps",-0.00697115025512954,2.6937039447067e-06,-0.000551529255528166,4.18132879667574e-05,-1.26359504743264e-05,-3.09049967462431e-05,0.0011037167385247,-6.71587900712676e-06,8.60262737043557e-06,-1.55244024291979e-05,9.78315263874498e-05,-0.000101970622061232,9.82696530836834e-05,1.2537104790657e-05,0.032739862669108,1.65856312799256e-07,-8.99130782262986e-08,-0.00319508262352534,0.00342118990238599,1.72694905843433e-05,-9.84855102390376e-05,-0.00213845098046159,-0.00428347243447758,0.00270747981026489,-0.000763090700375445,-0.0012360916068216,4.09936235623236e-05,0.00343854194329597,-0.000247572803920969,-0.0469563937487807
"north_west","m_CHR",-6.66734586533076e-08,-1.80953487100873e-09,-9.74052564440603e-09,6.31831879662625e-10,7.39043443398573e-10,-1.31206317976847e-10,1.90809186609685e-08,6.00214048758507e-10,-1.13066709858601e-09,2.49512320891758e-09,9.97622895931289e-10,-1.41711211779993e-09,2.34631298961778e-09,-2.66661927766095e-10,1.65856312799256e-07,6.92286608225924e-12,-3.2126769289268e-12,-4.20612366265165e-08,3.73714823649603e-08,-2.42312878172208e-10,-3.7467160754992e-08,-3.44739498835279e-08,-3.27315480282201e-08,1.60772821789211e-08,-3.52970665771746e-09,-3.21486124756596e-08,4.83634808152621e-10,3.91506178552445e-08,9.73223805168888e-10,-3.72678890799327e-06
"north_west","m_CHW",2.89581691130406e-08,9.60028077070612e-10,3.62539123152912e-09,-6.18564217157165e-10,2.45820393004443e-10,1.56711047150651e-10,-7.84696399931258e-09,-6.76832011637612e-10,1.63159915502324e-10,-9.73450840316908e-10,-1.07091206551335e-09,1.41845494572645e-09,-2.05972795025062e-09,4.02310820730316e-10,-8.99130782262986e-08,-3.2126769289268e-12,1.75697142011185e-12,1.7184678114131e-08,-2.42306207107242e-08,2.42465250874466e-10,1.39284908859385e-08,1.26181259162655e-08,-8.76331121738771e-09,-6.9700359339505e-09,4.71431873522186e-09,2.40292581311064e-08,-2.05974348664252e-10,-3.31343189407524e-08,-2.1053182160745e-10,1.26886825203535e-06
"north_west","mu_D",0.000249646615231749,6.18504567407535e-05,9.35970494240274e-05,-2.79142292551058e-05,7.30006140652596e-05,-2.88683997750248e-05,-0.000106620897434806,-1.24802789696252e-05,-7.56784075284869e-06,1.94072098143864e-05,-1.63448501596296e-05,5.35931676059425e-05,-5.07872782210631e-05,1.37990498186775e-05,-0.00319508262352534,-4.20612366265165e-08,1.7184678114131e-08,0.00627798450648327,-0.00060514196473238,-4.52764436369969e-05,-0.000301493569978166,-0.000319507558151926,0.00147101899108468,-0.0029824005293221,7.13730556858145e-05,0.00139596041233604,2.2108867851866e-06,-0.000180907452697499,-3.61735829782399e-05,0.0331666746588461
"north_west","mu_ICU",-0.00287225050416439,7.05450812738037e-05,-0.000367816007712048,1.03662720366238e-05,-5.98334503849156e-05,-1.12852735919892e-05,0.00107593852579058,-5.21914256663652e-05,5.18482144505927e-05,-7.80913209763122e-05,0.000104376889974598,-0.000129336217663766,0.000138180984357528,-2.01583078206293e-05,0.00342118990238599,3.73714823649603e-08,-2.42306207107242e-08,-0.00060514196473238,0.00958528182141895,-3.51256514510475e-05,-0.000464094175455506,0.000661554932659014,-0.000104273025187828,0.000404426529071276,-0.00131087432480777,-0.00286794674809188,-7.78205573665765e-06,-0.00097867110673107,-4.15297087422298e-05,-0.0926783914735007
"north_west","p_G_D",0.000102015651425066,-5.39339955531351e-06,9.5348696380805e-06,3.15304017329482e-07,-1.77647749140992e-06,5.07790275954609e-07,-2.35903137958574e-05,-5.20013955370052e-08,3.51853267231561e-07,-1.389217485475e-07,-2.41882857306807e-06,3.41095980518078e-06,-5.29791155946484e-06,9.1222117106661e-07,1.72694905843433e-05,-2.42312878172208e-10,2.42465250874466e-10,-4.52764436369969e-05,-3.51256514510475e-05,1.52646632926824e-05,-3.66982114038575e-05,-1.40400382066497e-05,7.05615923091883e-05,1.87006863000881e-05,6.5347162740135e-07,-8.38914613737357e-05,-1.17595514768871e-07,-3.04594872535244e-05,1.75590944054942e-06,0.00614048676157562
"north_west","p_G_D_CHR",0.000228706257973144,-3.77021861358713e-06,8.14991347247684e-05,1.57981129813732e-05,-1.85855585699081e-05,-2.45577202952923e-05,-0.000290376140877078,3.81886260887448e-05,1.06344242725365e-05,-2.44545430614271e-05,2.96064228948766e-06,-4.81533095877388e-05,3.70752160340628e-05,-2.31690300052977e-05,-9.84855102390376e-05,-3.7467160754992e-08,1.39284908859385e-08,-0.000301493569978166,-0.000464094175455506,-3.66982114038575e-05,0.00260311325543618,0.001371462419495,-0.00255076960323,0.000365890223543966,-0.00028679183190037,0.000425695389743443,-4.96645643337351e-06,-0.000217419162578657,-3.18549492172856e-05,0.019726616672557
"north_west","p_H",0.00221432514661542,-1.13288619935757e-05,5.76689671052147e-05,2.12901602711864e-06,-6.61875537546039e-05,-1.94948348345891e-05,-0.000178537550852419,2.87685769758504e-05,-1.50023159196942e-05,-2.2228624583189e-05,-3.12255091301023e-05,-2.58750509747648e-05,5.36004539234898e-06,-4.59191389910878e-05,-0.00213845098046159,-3.44739498835279e-08,1.26181259162655e-08,-0.000319507558151926,0.000661554932659014,-1.40400382066497e-05,0.001371462419495,0.00269602716486542,-0.000877118724365561,0.000187318985020559,-0.000348591639692203,-6.39919270913556e-05,-1.58012593145695e-05,0.000133080147661872,-3.57711472610932e-05,0.00301546507852044
"north_west","p_H_CHR",0.00189174420187353,-1.09064516725964e-05,0.000211161386806653,-8.81722670111448e-06,-2.59473919360829e-05,5.70440800667621e-06,0.000107479159771143,-5.61753771107288e-05,5.35682986676365e-05,-1.96357018167853e-05,6.8247062198655e-05,-2.77708200469741e-05,4.02586375747001e-05,-2.98759083219924e-06,-0.00428347243447758,-3.27315480282201e-08,-8.76331121738771e-09,0.00147101899108468,-0.000104273025187828,7.05615923091883e-05,-0.00255076960323,-0.000877118724365561,0.0108776113568309,-0.00118498511730835,0.000246811509407046,-0.0010268027604858,-5.38629979199512e-06,0.0017665421283611,6.04392440805925e-05,0.0971931716472551
"north_west","p_H_D",-0.000120109369299325,-2.50597078901243e-05,3.75316688378316e-05,8.57672732900362e-06,-4.0615825828963e-05,1.69066522099853e-05,-8.21575350413739e-05,1.04210201578878e-05,-1.82192248157467e-06,-3.43173495541148e-06,-3.72799973649323e-06,-1.5988669849642e-05,5.26471359911004e-06,-4.18730854613317e-06,0.00270747981026489,1.60772821789211e-08,-6.9700359339505e-09,-0.0029824005293221,0.000404426529071276,1.87006863000881e-05,0.000365890223543966,0.000187318985020559,-0.00118498511730835,0.00203602428222666,-7.89272367178207e-05,-0.00157091300002594,-1.25500716634703e-06,-0.000349007265658714,9.35074690201383e-06,0.0490760780951096
"north_west","p_ICU",0.000208325044533478,-7.34137892640518e-06,6.5229053110481e-05,-9.91188109781853e-06,1.84985964416158e-05,5.33574880219566e-06,-0.000182809992110771,7.10074433519514e-07,-1.24006246484273e-05,1.75327715929157e-05,-1.32327319088305e-05,2.68294354982288e-05,-4.18762583278281e-05,1.59495069949094e-05,-0.000763090700375445,-3.52970665771746e-09,4.71431873522186e-09,7.13730556858145e-05,-0.00131087432480777,6.5347162740135e-07,-0.00028679183190037,-0.000348591639692203,0.000246811509407046,-7.89272367178207e-05,0.000339888090852261,0.000559797670997422,2.09323681438885e-06,0.00024371545421143,1.81996920035825e-05,0.0201516499977952
"north_west","p_ICU_D",0.00110776037408996,-8.65714182602924e-05,-0.000186326785357999,-4.66489946481365e-05,0.00011645092915365,-3.51012742826944e-05,-0.000146978767389898,1.63444260838371e-05,-2.75076324546845e-05,7.4389500202067e-06,-1.7181982620706e-05,4.50300677176927e-05,-0.00014879742555277,6.39717939329807e-05,-0.0012360916068216,-3.21486124756596e-08,2.40292581311064e-08,0.00139596041233604,-0.00286794674809188,-8.38914613737357e-05,0.000425695389743443,-6.39919270913556e-05,-0.0010268027604858,-0.00157091300002594,0.000559797670997422,0.0171257410697507,6.12745687874139e-06,-0.000202559735915921,-7.21420855850831e-05,-0.0233925594868979
"north_west","p_NC",-1.51043738690192e-05,2.17622739529618e-07,-6.13496150844434e-07,3.2112230679949e-08,3.38021516456876e-07,1.33069747321916e-07,2.10989428050457e-06,-2.63781956261088e-07,8.65348172133781e-08,2.72173407279788e-07,-9.1422189674263e-08,2.2129194527369e-07,9.65839427083015e-08,2.71636890015691e-07,4.09936235623236e-05,4.83634808152621e-10,-2.05974348664252e-10,2.2108867851866e-06,-7.78205573665765e-06,-1.17595514768871e-07,-4.96645643337351e-06,-1.58012593145695e-05,-5.38629979199512e-06,-1.25500716634703e-06,2.09323681438885e-06,6.12745687874139e-06,2.71785788974793e-07,5.74906475573733e-06,-4.90347394983119e-07,-6.40392413358699e-05
"north_west","p_W_D",-0.00115010822139122,-5.51377784235317e-05,-1.93328924069929e-06,9.7875850525264e-05,-0.000160896010005066,4.96010507354408e-05,-1.92732648608835e-05,3.94800393208085e-05,1.37116796861519e-05,4.89859947599409e-05,-4.11775710533233e-06,-6.19826788541396e-05,0.00017506110577246,-0.00013563037508446,0.00343854194329597,3.91506178552445e-08,-3.31343189407524e-08,-0.000180907452697499,-0.00097867110673107,-3.04594872535244e-05,-0.000217419162578657,0.000133080147661872,0.0017665421283611,-0.000349007265658714,0.00024371545421143,-0.000202559735915921,5.74906475573733e-06,0.0210208525541422,1.62696379843721e-05,-0.0596777116251378
"north_west","rho_pillar2_tests",1.78041785194907e-05,-1.4738573156916e-06,-2.66989674873172e-06,4.00502337297981e-09,3.24917556893226e-07,8.05234378577743e-07,1.02776348371792e-06,3.22894232979772e-07,-8.70603330233654e-07,7.68125048083583e-07,1.87882644864259e-06,1.38387069729756e-06,-3.57877583357494e-06,1.32004238785943e-06,-0.000247572803920969,9.73223805168888e-10,-2.1053182160745e-10,-3.61735829782399e-05,-4.15297087422298e-05,1.75590944054942e-06,-3.18549492172856e-05,-3.57711472610932e-05,6.04392440805925e-05,9.35074690201383e-06,1.81996920035825e-05,-7.21420855850831e-05,-4.90347394983119e-07,1.62696379843721e-05,1.24828972152697e-05,-0.00464181160999256
"north_west","start_date",0.23313209197855,-0.00147101283697955,0.118336130387391,-0.00330642044872013,0.00435713600893943,-0.00298093164344344,-0.160364001560095,0.00420731176779054,-0.000793476528123034,0.000791461924208137,-0.00390067659206116,0.00692670582746437,-0.0126043957464747,0.00147972426151204,-0.0469563937487807,-3.72678890799327e-06,1.26886825203535e-06,0.0331666746588461,-0.0926783914735007,0.00614048676157562,0.019726616672557,0.00301546507852044,0.0971931716472551,0.0490760780951096,0.0201516499977952,-0.0233925594868979,-6.40392413358699e-05,-0.0596777116251378,-0.00464181160999256,71.5192550153258
"south_east","alpha_D",0.0259411075565118,2.43435364646259e-05,0.000415724700788748,-0.000142908560796257,0.000255683925271216,-9.97274120075334e-05,-0.000938909123236383,0.000144410933479339,-3.36721313398625e-05,8.46894442879891e-05,2.82930359553635e-05,-9.58563992236853e-05,7.31202471855112e-05,7.27565414117361e-05,-0.00924572667230198,1.99336129800933e-08,-1.21366618738904e-08,-0.00222880500497271,0.00179247792870561,0.000172322259132758,0.00153664216904876,0.00135770608512839,0.000334315765018928,0.00100049737845177,-0.00106705475552747,-0.00391815658705384,-3.05018075465891e-06,0.00114035229161761,-4.28315064771257e-05,0.321558639769149
"south_east","alpha_H",2.43435364646259e-05,1.88156158463811e-05,5.40497268477095e-06,1.01057396698748e-07,-5.82796092688757e-07,-2.41973993723416e-07,-9.7334447971907e-06,-3.36454786400771e-07,-2.96500797576421e-07,1.87956557145658e-07,9.6088202180033e-07,5.36402665887949e-07,1.06540720640552e-06,-3.12365659935102e-07,-6.51820118896942e-05,4.13527004835129e-10,-5.51593773196664e-11,3.25335841997432e-05,-7.31844591230047e-05,-3.42236396252218e-08,-6.13238492337564e-05,-3.75128483266238e-05,-4.16685504358587e-05,1.19621549267297e-05,1.11705043835674e-05,-7.30396033575741e-05,2.30727351026943e-08,3.87532262843728e-05,1.40160583230271e-07,0.0017458325444482
"south_east","beta1",0.000415724700788748,5.40497268477095e-06,0.000134224857430709,-8.35897969604695e-06,1.08094208135757e-05,-1.10409258953702e-06,-0.000179016119898123,5.13343488943595e-06,-6.10605298450425e-07,1.15453707844382e-05,2.61530965695502e-06,-7.17217866457194e-06,8.389126578291e-06,1.39940934431966e-05,-0.000696342485527012,8.70638977393328e-10,-5.22043978721914e-10,-0.000307487691430467,-1.08383235037198e-05,1.53733730437999e-06,-0.000126524276746427,-0.000193402883957911,0.000168161685573537,0.000135450292547641,-6.59649344054959e-05,-0.000469849316848312,7.83854573296478e-07,8.57419141993669e-05,-2.61922622187885e-06,0.0850091338158266
"south_east","beta10",-0.000142908560796257,1.01057396698748e-07,-8.35897969604695e-06,2.30937149198522e-05,-2.26790776352299e-05,3.6455750608854e-06,1.56017577429721e-05,-2.13970882679153e-06,1.84668401281145e-06,-1.11617070774688e-06,2.90735966801357e-06,7.18131677165457e-07,8.5901097744246e-06,-2.28238613272048e-05,-8.33249524310417e-07,5.41588672509994e-10,-3.8397397816165e-10,7.83100014971893e-05,2.4815681482202e-05,7.02600119614984e-06,-4.29660230857801e-05,-1.94854017929283e-05,0.000103467656254313,-4.47388053824644e-05,1.88452885183955e-06,9.04948603716555e-05,-9.58716103421143e-08,-0.000107776830830923,1.22150168819557e-06,-0.00638434893115609
"south_east","beta11",0.000255683925271216,-5.82796092688757e-07,1.08094208135757e-05,-2.26790776352299e-05,3.83385335122083e-05,-1.08879964798005e-05,-2.41515598823651e-05,4.23126918150417e-06,-4.7286836871253e-06,4.57578600472879e-06,-5.62012684887267e-06,2.32053890944741e-07,-4.68392768913209e-06,1.82692802039338e-05,-9.19588110129038e-05,6.84671157885147e-12,3.91841062699737e-10,-9.65664287779706e-05,-3.86068616895595e-06,-4.84113708126817e-06,6.6585850092626e-05,-4.92002393466939e-06,-0.000131945427984532,2.62548562485663e-05,-6.71141861850634e-06,-0.000112212140608996,2.86125066101479e-07,2.47780714948075e-05,-2.18663210729362e-06,0.00407249461609027
"south_east","beta12",-9.97274120075334e-05,-2.41973993723416e-07,-1.10409258953702e-06,3.6455750608854e-06,-1.08879964798005e-05,6.3857438562161e-06,8.23925933913807e-06,-1.41527873366078e-06,1.79562327673507e-06,-1.08354103863314e-06,2.02680833676638e-06,5.03153375475345e-07,-6.8788726675473e-07,-2.29107092553475e-06,5.98697542407357e-05,1.14373635152954e-10,-1.89415553269418e-10,7.82431531314645e-06,1.98864651625053e-05,1.9125031734984e-06,-1.52758149471827e-05,-1.4867242021599e-05,3.64285524846076e-05,4.87167856851589e-06,-6.59789677341841e-06,7.11209641543845e-06,4.86302249496189e-08,-2.29984801703258e-05,1.13118869333039e-06,0.00131623559091697
"south_east","beta2",-0.000938909123236383,-9.7334447971907e-06,-0.000179016119898123,1.56017577429721e-05,-2.41515598823651e-05,8.23925933913807e-06,0.00038030466589375,-2.71215881887561e-05,1.80928785962815e-05,-1.61026718352948e-05,7.14374306224701e-06,2.2512165254523e-06,-3.05284956409999e-06,-2.72283471445368e-05,0.00118962834411496,-1.84149377225069e-09,5.35771997501399e-11,0.00041843935273689,-0.000108801053825231,3.56212751269191e-06,0.000150419694133061,0.000215629523576829,8.11833260337183e-05,-0.000197576240703205,5.95343728062112e-05,0.000650456925278377,-1.44094410386387e-06,-0.000220433241112195,7.04007074065125e-06,-0.0980504134816258
"south_east","beta3",0.000144410933479339,-3.36454786400771e-07,5.13343488943595e-06,-2.13970882679153e-06,4.23126918150417e-06,-1.41527873366078e-06,-2.71215881887561e-05,7.47379690974704e-06,-7.63413323056291e-06,3.02587967599695e-06,-3.24573665202615e-06,3.9774230998394e-08,-2.29015371150763e-07,1.70943618427464e-06,1.01342762882594e-05,5.82447301083421e-10,5.78599329970817e-11,-4.29712652594819e-05,1.6214260477421e-05,-2.3616267041396e-06,4.3555658472675e-05,2.60537191838634e-05,-0.000103856405026627,2.09840797051798e-05,-7.02356620391143e-06,-2.36355965046626e-05,1.04245632828788e-07,2.31230681106581e-06,-7.19649164708111e-07,0.00215034810290733
"south_east","beta4",-3.36721313398625e-05,-2.96500797576421e-07,-6.10605298450425e-07,1.84668401281145e-06,-4.7286836871253e-06,1.79562327673507e-06,1.80928785962815e-05,-7.63413323056291e-06,2.68418262496615e-05,-3.68612035316053e-07,1.1942042282568e-06,1.89798573139939e-06,-1.78072648923239e-06,9.25613210048532e-08,-0.000281892500159765,-1.18616794594705e-10,-1.46057633306441e-09,3.02228932144446e-05,-7.28817620693066e-05,-8.92953886921317e-06,5.27398725227115e-05,4.16981394045972e-05,0.00029004827704675,-9.17859286779625e-06,-3.1760811450987e-05,5.6925710778375e-05,-2.14083341579119e-07,1.43618649385674e-05,7.75730850695128e-07,0.00172590290237405
"south_east","beta5",8.46894442879891e-05,1.87956557145658e-07,1.15453707844382e-05,-1.11617070774688e-06,4.57578600472879e-06,-1.08354103863314e-06,-1.61026718352948e-05,3.02587967599695e-06,-3.68612035316053e-07,2.55590705533473e-05,-1.22089563127977e-05,5.90052327070201e-06,9.97526161895231e-07,9.8519305398059e-07,-0.000217450861221943,2.9022587550289e-10,-6.68888912393479e-10,-2.90872219896804e-06,2.81158072191462e-05,-6.07308017827585e-06,-2.8357500552532e-05,-9.20537252651868e-05,0.000181381474713439,2.82889250539674e-06,-2.41694209000575e-05,-8.07856312280916e-05,3.91341662090047e-07,-2.8935567462614e-05,4.71987685707714e-07,0.007118198023597
