date,region,age,count
2021-01-29,east_of_england,18_64,107
2021-01-30,east_of_england,18_64,89
2021-01-31,east_of_england,18_64,79
2021-02-01,east_of_england,18_64,71
2021-02-02,east_of_england,18_64,86
2021-02-03,east_of_england,18_64,81
2020-03-19,london,18_64,77
2020-03-20,london,18_64,71
2020-03-21,london,18_64,81
2020-03-22,london,18_64,86
2020-03-23,london,18_64,102
2020-03-24,london,18_64,158
2020-03-25,london,18_64,169
2020-03-26,london,18_64,222
2020-03-27,london,18_64,220
2020-03-28,london,18_64,212
2020-03-29,london,18_64,174
2020-03-30,london,18_64,241
2020-03-31,london,18_64,315
2020-04-01,london,18_64,230
2020-04-02,london,18_64,350
2020-04-03,london,18_64,411
2020-04-04,london,18_64,319
2020-04-05,london,18_64,332
2020-04-06,london,18_64,328
2020-04-07,london,18_64,340
2020-04-08,london,18_64,320
2020-04-09,london,18_64,297
2020-04-10,london,18_64,223
2020-04-11,london,18_64,251
2020-04-12,london,18_64,194
2020-04-13,london,18_64,152
2020-04-14,london,18_64,186
2020-04-15,london,18_64,177
2020-04-16,london,18_64,168
2020-04-17,london,18_64,157
2020-04-18,london,18_64,148
2020-04-19,london,18_64,107
2020-04-20,london,18_64,138
2020-04-21,london,18_64,132
2020-04-22,london,18_64,113
2020-04-23,london,18_64,91
2020-04-24,london,18_64,103
2020-04-25,london,18_64,53
2020-04-26,london,18_64,54
2020-04-27,london,18_64,85
2020-04-28,london,18_64,96
2020-04-29,london,18_64,112
2020-04-30,london,18_64,53
2020-05-01,london,18_64,75
2020-05-02,london,18_64,70
2020-05-03,london,18_64,52
2020-05-04,london,18_64,71
2020-05-05,london,18_64,64
2020-05-06,london,18_64,75
2020-05-07,london,18_64,100
2020-05-08,london,18_64,99
2020-05-09,london,18_64,29
2020-05-10,london,18_64,28
2020-05-11,london,18_64,41
2020-05-12,london,18_64,27
2020-05-13,london,18_64,29
2020-05-14,london,18_64,30
2020-05-15,london,18_64,31
2020-05-16,london,18_64,22
2020-05-17,london,18_64,16
2020-05-18,london,18_64,25
2020-05-19,london,18_64,43
2020-05-20,london,18_64,33
2020-05-21,london,18_64,24
2020-05-22,london,18_64,28
2020-05-23,london,18_64,20
2020-05-24,london,18_64,16
2020-05-25,london,18_64,17
2020-05-26,london,18_64,25
2020-05-27,london,18_64,33
2020-05-28,london,18_64,26
2020-05-29,london,18_64,21
2020-05-30,london,18_64,15
2020-05-31,london,18_64,13
2020-06-01,london,18_64,21
2020-06-02,london,18_64,24
2020-06-03,london,18_64,37
2020-06-04,london,18_64,29
2020-06-05,london,18_64,30
2020-06-06,london,18_64,9
2020-06-07,london,18_64,18
2020-06-08,london,18_64,32
2020-06-09,london,18_64,22
2020-06-10,london,18_64,19
2020-06-11,london,18_64,15
2020-06-12,london,18_64,16
2020-06-13,london,18_64,7
2020-06-14,london,18_64,7
2020-06-15,london,18_64,16
2020-06-16,london,18_64,28
2020-06-17,london,18_64,32
2020-06-18,london,18_64,31
2020-06-19,london,18_64,20
2020-06-20,london,18_64,9
2020-06-21,london,18_64,6
2020-06-22,london,18_64,20
2020-06-23,london,18_64,27
2020-06-24,london,18_64,31
2020-06-25,london,18_64,14
2020-06-26,london,18_64,19
2020-06-27,london,18_64,14
2020-06-28,london,18_64,7
2020-06-29,london,18_64,7
2020-06-30,london,18_64,11
2020-07-01,london,18_64,8
2020-07-02,london,18_64,24
2020-07-03,london,18_64,11
2020-07-04,london,18_64,8
2020-07-05,london,18_64,8
2020-07-06,london,18_64,11
2020-07-07,london,18_64,16
2020-07-08,london,18_64,16
2020-07-09,london,18_64,11
2020-07-10,london,18_64,14
2020-07-11,london,18_64,11
2020-07-12,london,18_64,3
2020-07-13,london,18_64,6
2020-07-14,london,18_64,12
2020-07-15,london,18_64,10
2020-07-16,london,18_64,10
2020-07-17,london,18_64,6
2020-07-18,london,18_64,3
2020-07-19,london,18_64,4
2020-07-20,london,18_64,5
2020-07-21,london,18_64,5
2020-07-22,london,18_64,6
2020-07-23,london,18_64,5
2020-07-24,london,18_64,9
2020-07-25,london,18_64,6
2020-07-26,london,18_64,2
2020-07-27,london,18_64,5
2020-07-28,london,18_64,1
2020-07-29,london,18_64,5
2020-07-30,london,18_64,3
2020-07-31,london,18_64,3
2020-08-01,london,18_64,2
2020-08-02,london,18_64,2
2020-08-03,london,18_64,2
2020-08-04,london,18_64,1
2020-08-05,london,18_64,4
2020-08-06,london,18_64,8
2020-08-07,london,18_64,3
2020-08-08,london,18_64,1
2020-08-09,london,18_64,2
2020-08-10,london,18_64,3
2020-08-11,london,18_64,4
2020-08-12,london,18_64,8
2020-08-13,london,18_64,5
2020-08-14,london,18_64,1
2020-08-15,london,18_64,6
2020-08-16,london,18_64,4
2020-08-17,london,18_64,5
2020-08-18,london,18_64,1
2020-08-19,london,18_64,6
2020-08-20,london,18_64,2
2020-08-21,london,18_64,6
2020-08-22,london,18_64,2
2020-08-23,london,18_64,4
2020-08-24,london,18_64,6
2020-08-25,london,18_64,2
2020-08-26,london,18_64,8
2020-08-27,london,18_64,4
2020-08-28,london,18_64,4
2020-08-29,london,18_64,8
2020-08-30,london,18_64,2
2020-08-31,london,18_64,2
2020-09-01,london,18_64,6
2020-09-02,london,18_64,2
2020-09-03,london,18_64,7
2020-09-04,london,18_64,5
2020-09-05,london,18_64,10
2020-09-06,london,18_64,11
2020-09-07,london,18_64,7
2020-09-08,london,18_64,3
2020-09-09,london,18_64,4
2020-09-10,london,18_64,13
2020-09-11,london,18_64,8
2020-09-12,london,18_64,5
2020-09-13,london,18_64,6
2020-09-14,london,18_64,12
2020-09-15,london,18_64,10
2020-09-16,london,18_64,11
2020-09-17,london,18_64,15
2020-09-18,london,18_64,20
2020-09-19,london,18_64,22
2020-09-20,london,18_64,15
2020-09-21,london,18_64,19
2020-09-22,london,18_64,22
2020-09-23,london,18_64,17
2020-09-24,london,18_64,19
2020-09-25,london,18_64,23
2020-09-26,london,18_64,13
2020-09-27,london,18_64,12
2020-09-28,london,18_64,16
2020-09-29,london,18_64,14
2020-09-30,london,18_64,10
2020-10-01,london,18_64,17
2020-10-02,london,18_64,27
2020-10-03,london,18_64,18
2020-10-04,london,18_64,24
2020-10-05,london,18_64,11
2020-10-06,london,18_64,20
2020-10-07,london,18_64,19
2020-10-08,london,18_64,23
2020-10-09,london,18_64,25
2020-10-10,london,18_64,21
2020-10-11,london,18_64,25
2020-10-12,london,18_64,23
2020-10-13,london,18_64,28
2020-10-14,london,18_64,37
2020-10-15,london,18_64,35
2020-10-16,london,18_64,46
2020-10-17,london,18_64,31
2020-10-18,london,18_64,46
2020-10-19,london,18_64,46
2020-10-20,london,18_64,44
2020-10-21,london,18_64,37
2020-10-22,london,18_64,61
2020-10-23,london,18_64,35
2020-10-24,london,18_64,50
2020-10-25,london,18_64,50
2020-10-26,london,18_64,54
2020-10-27,london,18_64,72
2020-10-28,london,18_64,49
2020-10-29,london,18_64,52
2020-10-30,london,18_64,47
2020-10-31,london,18_64,61
2020-11-01,london,18_64,42
2020-11-02,london,18_64,58
2020-11-03,london,18_64,47
2020-11-04,london,18_64,41
2020-11-05,london,18_64,58
2020-11-06,london,18_64,46
2020-11-07,london,18_64,43
2020-11-08,london,18_64,53
2020-11-09,london,18_64,40
2020-11-10,london,18_64,52
2020-11-11,london,18_64,51
2020-11-12,london,18_64,55
2020-11-13,london,18_64,65
2020-11-14,london,18_64,63
2020-11-15,london,18_64,60
2020-11-16,london,18_64,75
2020-11-17,london,18_64,69
2020-11-18,london,18_64,60
2020-11-19,london,18_64,78
2020-11-20,london,18_64,57
2020-11-21,london,18_64,51
2020-11-22,london,18_64,64
2020-11-23,london,18_64,62
2020-11-24,london,18_64,56
2020-11-25,london,18_64,60
2020-11-26,london,18_64,82
2020-11-27,london,18_64,61
2020-11-28,london,18_64,49
2020-11-29,london,18_64,41
2020-11-30,london,18_64,74
2020-12-01,london,18_64,54
2020-12-02,london,18_64,72
2020-12-03,london,18_64,53
2020-12-04,london,18_64,68
2020-12-05,london,18_64,59
2020-12-06,london,18_64,41
2020-12-07,london,18_64,83
2020-12-08,london,18_64,90
2020-12-09,london,18_64,84
2020-12-10,london,18_64,118
2020-12-11,london,18_64,122
2020-12-12,london,18_64,113
2020-12-13,london,18_64,95
2020-12-14,london,18_64,122
2020-12-15,london,18_64,125
2020-12-16,london,18_64,118
2020-12-17,london,18_64,131
2020-12-18,london,18_64,171
2020-12-19,london,18_64,157
2020-12-20,london,18_64,187
2020-12-21,london,18_64,190
2020-12-22,london,18_64,238
2020-12-23,london,18_64,259
2020-12-24,london,18_64,236
2020-12-25,london,18_64,217
2020-12-26,london,18_64,316
2020-12-27,london,18_64,305
2020-12-28,london,18_64,325
2020-12-29,london,18_64,336
2020-12-30,london,18_64,337
2020-12-31,london,18_64,323
2021-01-01,london,18_64,357
2021-01-02,london,18_64,368
2021-01-03,london,18_64,388
2021-01-04,london,18_64,387
2021-01-05,london,18_64,401
2021-01-06,london,18_64,435
2021-01-07,london,18_64,404
2021-01-08,london,18_64,379
2021-01-09,london,18_64,327
2021-01-10,london,18_64,373
2021-01-11,london,18_64,304
2021-01-12,london,18_64,365
2021-01-13,london,18_64,414
2021-01-14,london,18_64,384
2021-01-15,london,18_64,333
2021-01-16,london,18_64,271
2021-01-17,london,18_64,343
2021-01-18,london,18_64,303
2021-01-19,london,18_64,337
2021-01-20,london,18_64,350
2021-01-21,london,18_64,312
2021-01-22,london,18_64,273
2021-01-23,london,18_64,259
2021-01-24,london,18_64,227
2021-01-25,london,18_64,238
2021-01-26,london,18_64,212
2021-01-27,london,18_64,219
2021-01-28,london,18_64,221
2021-01-29,london,18_64,206
2021-01-30,london,18_64,180
2021-01-31,london,18_64,151
2021-02-01,london,18_64,198
2021-02-02,london,18_64,188
2021-02-03,london,18_64,140
2020-03-19,midlands,18_64,22
2020-03-20,midlands,18_64,45
2020-03-21,midlands,18_64,51
2020-03-22,midlands,18_64,36
2020-03-23,midlands,18_64,53
2020-03-24,midlands,18_64,60
2020-03-25,midlands,18_64,95
2020-03-26,midlands,18_64,136
2020-03-27,midlands,18_64,98
2020-03-28,midlands,18_64,151
2020-03-29,midlands,18_64,62
2020-03-30,midlands,18_64,168
2020-03-31,midlands,18_64,170
2020-04-01,midlands,18_64,150
2020-04-02,midlands,18_64,182
2020-04-03,midlands,18_64,172
2020-04-04,midlands,18_64,157
2020-04-05,midlands,18_64,176
2020-04-06,midlands,18_64,160
2020-04-07,midlands,18_64,138
2020-04-08,midlands,18_64,184
2020-04-09,midlands,18_64,164
2020-04-10,midlands,18_64,107
2020-04-11,midlands,18_64,113
2020-04-12,midlands,18_64,111
2020-04-13,midlands,18_64,89
2020-04-14,midlands,18_64,92
2020-04-15,midlands,18_64,114
2020-04-16,midlands,18_64,85
2020-04-17,midlands,18_64,84
2020-04-18,midlands,18_64,86
2020-04-19,midlands,18_64,55
2020-04-20,midlands,18_64,83
2020-04-21,midlands,18_64,73
2020-04-22,midlands,18_64,51
2020-04-23,midlands,18_64,44
2020-04-24,midlands,18_64,69
2020-04-25,midlands,18_64,43
2020-04-26,midlands,18_64,38
2020-04-27,midlands,18_64,53
2020-04-28,midlands,18_64,56
2020-04-29,midlands,18_64,42
2020-04-30,midlands,18_64,36
2020-05-01,midlands,18_64,65
2020-05-02,midlands,18_64,45
2020-05-03,midlands,18_64,31
2020-05-04,midlands,18_64,46
2020-05-05,midlands,18_64,61
2020-05-06,midlands,18_64,44
2020-05-07,midlands,18_64,40
2020-05-08,midlands,18_64,40
2020-05-09,midlands,18_64,31
2020-05-10,midlands,18_64,22
2020-05-11,midlands,18_64,26
2020-05-12,midlands,18_64,50
2020-05-13,midlands,18_64,32
2020-05-14,midlands,18_64,38
2020-05-15,midlands,18_64,35
2020-05-16,midlands,18_64,37
2020-05-17,midlands,18_64,32
2020-05-18,midlands,18_64,30
2020-05-19,midlands,18_64,51
2020-05-20,midlands,18_64,36
2020-05-21,midlands,18_64,29
2020-05-22,midlands,18_64,20
2020-05-23,midlands,18_64,29
2020-05-24,midlands,18_64,23
2020-05-25,midlands,18_64,17
2020-05-26,midlands,18_64,23
2020-05-27,midlands,18_64,31
2020-05-28,midlands,18_64,28
2020-05-29,midlands,18_64,30
2020-05-30,midlands,18_64,25
2020-05-31,midlands,18_64,15
2020-06-01,midlands,18_64,32
2020-06-02,midlands,18_64,19
2020-06-03,midlands,18_64,30
2020-06-04,midlands,18_64,19
2020-06-05,midlands,18_64,20
2020-06-06,midlands,18_64,10
2020-06-07,midlands,18_64,15
2020-06-08,midlands,18_64,17
2020-06-09,midlands,18_64,27
2020-06-10,midlands,18_64,30
2020-06-11,midlands,18_64,21
2020-06-12,midlands,18_64,16
2020-06-13,midlands,18_64,23
2020-06-14,midlands,18_64,18
2020-06-15,midlands,18_64,33
2020-06-16,midlands,18_64,20
2020-06-17,midlands,18_64,21
2020-06-18,midlands,18_64,22
2020-06-19,midlands,18_64,18
2020-06-20,midlands,18_64,8
2020-06-21,midlands,18_64,17
2020-06-22,midlands,18_64,13
2020-06-23,midlands,18_64,15
2020-06-24,midlands,18_64,30
2020-06-25,midlands,18_64,14
2020-06-26,midlands,18_64,16
2020-06-27,midlands,18_64,18
2020-06-28,midlands,18_64,7
2020-06-29,midlands,18_64,12
2020-06-30,midlands,18_64,9
2020-07-01,midlands,18_64,17
2020-07-02,midlands,18_64,16
2020-07-03,midlands,18_64,12
2020-07-04,midlands,18_64,11
2020-07-05,midlands,18_64,4
2020-07-06,midlands,18_64,21
2020-07-07,midlands,18_64,9
2020-07-08,midlands,18_64,11
2020-07-09,midlands,18_64,7
2020-07-10,midlands,18_64,9
2020-07-11,midlands,18_64,5
2020-07-12,midlands,18_64,5
2020-07-13,midlands,18_64,9
2020-07-14,midlands,18_64,11
2020-07-15,midlands,18_64,5
2020-07-16,midlands,18_64,5
2020-07-17,midlands,18_64,5
2020-07-18,midlands,18_64,3
2020-07-19,midlands,18_64,4
2020-07-20,midlands,18_64,11
2020-07-21,midlands,18_64,6
2020-07-22,midlands,18_64,4
2020-07-23,midlands,18_64,2
2020-07-24,midlands,18_64,4
2020-07-25,midlands,18_64,2
2020-07-26,midlands,18_64,5
2020-07-27,midlands,18_64,5
2020-07-28,midlands,18_64,3
2020-07-29,midlands,18_64,7
2020-07-30,midlands,18_64,2
2020-07-31,midlands,18_64,7
2020-08-01,midlands,18_64,4
2020-08-02,midlands,18_64,2
2020-08-03,midlands,18_64,2
2020-08-04,midlands,18_64,3
2020-08-05,midlands,18_64,4
2020-08-06,midlands,18_64,9
2020-08-07,midlands,18_64,2
2020-08-08,midlands,18_64,3
2020-08-09,midlands,18_64,5
2020-08-10,midlands,18_64,4
2020-08-11,midlands,18_64,1
2020-08-12,midlands,18_64,3
2020-08-13,midlands,18_64,3
2020-08-14,midlands,18_64,5
2020-08-15,midlands,18_64,5
2020-08-16,midlands,18_64,9
2020-08-17,midlands,18_64,5
2020-08-18,midlands,18_64,8
2020-08-19,midlands,18_64,11
2020-08-20,midlands,18_64,4
2020-08-21,midlands,18_64,4
2020-08-22,midlands,18_64,3
2020-08-23,midlands,18_64,5
2020-08-24,midlands,18_64,6
2020-08-25,midlands,18_64,2
2020-08-26,midlands,18_64,9
2020-08-27,midlands,18_64,5
2020-08-28,midlands,18_64,6
2020-08-29,midlands,18_64,2
2020-08-30,midlands,18_64,5
2020-08-31,midlands,18_64,3
2020-09-01,midlands,18_64,3
2020-09-02,midlands,18_64,8
2020-09-03,midlands,18_64,8
2020-09-04,midlands,18_64,5
2020-09-05,midlands,18_64,8
2020-09-06,midlands,18_64,9
2020-09-07,midlands,18_64,15
2020-09-08,midlands,18_64,9
2020-09-09,midlands,18_64,18
2020-09-10,midlands,18_64,18
2020-09-11,midlands,18_64,18
2020-09-12,midlands,18_64,18
2020-09-13,midlands,18_64,8
2020-09-14,midlands,18_64,15
2020-09-15,midlands,18_64,21
2020-09-16,midlands,18_64,17
2020-09-17,midlands,18_64,19
2020-09-18,midlands,18_64,16
2020-09-19,midlands,18_64,17
2020-09-20,midlands,18_64,22
2020-09-21,midlands,18_64,14
2020-09-22,midlands,18_64,24
2020-09-23,midlands,18_64,34
2020-09-24,midlands,18_64,28
2020-09-25,midlands,18_64,23
2020-09-26,midlands,18_64,28
2020-09-27,midlands,18_64,24
2020-09-28,midlands,18_64,27
2020-09-29,midlands,18_64,27
2020-09-30,midlands,18_64,21
2020-10-01,midlands,18_64,26
2020-10-02,midlands,18_64,30
2020-10-03,midlands,18_64,32
2020-10-04,midlands,18_64,29
2020-10-05,midlands,18_64,22
2020-10-06,midlands,18_64,29
2020-10-07,midlands,18_64,31
2020-10-08,midlands,18_64,35
2020-10-09,midlands,18_64,39
2020-10-10,midlands,18_64,26
2020-10-11,midlands,18_64,27
2020-10-12,midlands,18_64,51
2020-10-13,midlands,18_64,42
2020-10-14,midlands,18_64,53
2020-10-15,midlands,18_64,44
2020-10-16,midlands,18_64,54
2020-10-17,midlands,18_64,51
2020-10-18,midlands,18_64,41
2020-10-19,midlands,18_64,72
2020-10-20,midlands,18_64,57
2020-10-21,midlands,18_64,64
2020-10-22,midlands,18_64,84
2020-10-23,midlands,18_64,92
2020-10-24,midlands,18_64,52
2020-10-25,midlands,18_64,66
2020-10-26,midlands,18_64,69
2020-10-27,midlands,18_64,114
2020-10-28,midlands,18_64,93
2020-10-29,midlands,18_64,83
2020-10-30,midlands,18_64,95
2020-10-31,midlands,18_64,79
2020-11-01,midlands,18_64,68
2020-11-02,midlands,18_64,88
2020-11-03,midlands,18_64,93
2020-11-04,midlands,18_64,93
2020-11-05,midlands,18_64,100
2020-11-06,midlands,18_64,102
2020-11-07,midlands,18_64,77
2020-11-08,midlands,18_64,96
2020-11-09,midlands,18_64,115
2020-11-10,midlands,18_64,117
2020-11-11,midlands,18_64,139
2020-11-12,midlands,18_64,142
2020-11-13,midlands,18_64,121
2020-11-14,midlands,18_64,96
2020-11-15,midlands,18_64,109
2020-11-16,midlands,18_64,103
2020-11-17,midlands,18_64,100
2020-11-18,midlands,18_64,111
2020-11-19,midlands,18_64,128
2020-11-20,midlands,18_64,106
2020-11-21,midlands,18_64,75
2020-11-22,midlands,18_64,92
2020-11-23,midlands,18_64,122
2020-11-24,midlands,18_64,135
2020-11-25,midlands,18_64,97
2020-11-26,midlands,18_64,102
2020-11-27,midlands,18_64,66
2020-11-28,midlands,18_64,72
2020-11-29,midlands,18_64,74
2020-11-30,midlands,18_64,85
2020-12-01,midlands,18_64,98
2020-12-02,midlands,18_64,94
2020-12-03,midlands,18_64,97
2020-12-04,midlands,18_64,131
2020-12-05,midlands,18_64,85
2020-12-06,midlands,18_64,91
2020-12-07,midlands,18_64,90
2020-12-08,midlands,18_64,94
2020-12-09,midlands,18_64,101
2020-12-10,midlands,18_64,95
2020-12-11,midlands,18_64,105
2020-12-12,midlands,18_64,84
2020-12-13,midlands,18_64,81
2020-12-14,midlands,18_64,94
2020-12-15,midlands,18_64,91
2020-12-16,midlands,18_64,115
2020-12-17,midlands,18_64,101
2020-12-18,midlands,18_64,109
2020-12-19,midlands,18_64,97
2020-12-20,midlands,18_64,101
2020-12-21,midlands,18_64,133
2020-12-22,midlands,18_64,122
2020-12-23,midlands,18_64,113
2020-12-24,midlands,18_64,118
2020-12-25,midlands,18_64,92
2020-12-26,midlands,18_64,107
2020-12-27,midlands,18_64,122
2020-12-28,midlands,18_64,172
2020-12-29,midlands,18_64,184
2020-12-30,midlands,18_64,202
2020-12-31,midlands,18_64,172
2021-01-01,midlands,18_64,133
2021-01-02,midlands,18_64,158
2021-01-03,midlands,18_64,195
2021-01-04,midlands,18_64,226
2021-01-05,midlands,18_64,229
2021-01-06,midlands,18_64,231
2021-01-07,midlands,18_64,248
2021-01-08,midlands,18_64,246
2021-01-09,midlands,18_64,221
2021-01-10,midlands,18_64,227
2021-01-11,midlands,18_64,254
2021-01-12,midlands,18_64,313
2021-01-13,midlands,18_64,302
2021-01-14,midlands,18_64,302
2021-01-15,midlands,18_64,279
2021-01-16,midlands,18_64,232
2021-01-17,midlands,18_64,247
2021-01-18,midlands,18_64,280
2021-01-19,midlands,18_64,288
2021-01-20,midlands,18_64,319
2021-01-21,midlands,18_64,276
2021-01-22,midlands,18_64,246
2021-01-23,midlands,18_64,238
2021-01-24,midlands,18_64,217
2021-01-25,midlands,18_64,230
2021-01-26,midlands,18_64,208
2021-01-27,midlands,18_64,239
2021-01-28,midlands,18_64,232
2021-01-29,midlands,18_64,241
2021-01-30,midlands,18_64,180
2021-01-31,midlands,18_64,141
2021-02-01,midlands,18_64,181
2021-02-02,midlands,18_64,175
2021-02-03,midlands,18_64,164
2020-03-19,north_east_and_yorkshire,18_64,6
2020-03-20,north_east_and_yorkshire,18_64,13
2020-03-21,north_east_and_yorkshire,18_64,23
2020-03-22,north_east_and_yorkshire,18_64,24
2020-03-23,north_east_and_yorkshire,18_64,13
2020-03-24,north_east_and_yorkshire,18_64,41
2020-03-25,north_east_and_yorkshire,18_64,39
2020-03-26,north_east_and_yorkshire,18_64,54
2020-03-27,north_east_and_yorkshire,18_64,57
2020-03-28,north_east_and_yorkshire,18_64,54
2020-03-29,north_east_and_yorkshire,18_64,67
2020-03-30,north_east_and_yorkshire,18_64,67
2020-03-31,north_east_and_yorkshire,18_64,86
2020-04-01,north_east_and_yorkshire,18_64,87
2020-04-02,north_east_and_yorkshire,18_64,147
2020-04-03,north_east_and_yorkshire,18_64,122
2020-04-04,north_east_and_yorkshire,18_64,81
2020-04-05,north_east_and_yorkshire,18_64,89
2020-04-06,north_east_and_yorkshire,18_64,112
2020-04-07,north_east_and_yorkshire,18_64,139
2020-04-08,north_east_and_yorkshire,18_64,154
2020-04-09,north_east_and_yorkshire,18_64,95
2020-04-10,north_east_and_yorkshire,18_64,100
2020-04-11,north_east_and_yorkshire,18_64,111
2020-04-12,north_east_and_yorkshire,18_64,84
2020-04-13,north_east_and_yorkshire,18_64,91
2020-04-14,north_east_and_yorkshire,18_64,80
2020-04-15,north_east_and_yorkshire,18_64,81
2020-04-16,north_east_and_yorkshire,18_64,77
2020-04-17,north_east_and_yorkshire,18_64,70
2020-04-18,north_east_and_yorkshire,18_64,57
2020-04-19,north_east_and_yorkshire,18_64,59
2020-04-20,north_east_and_yorkshire,18_64,73
2020-04-21,north_east_and_yorkshire,18_64,67
2020-04-22,north_east_and_yorkshire,18_64,80
2020-04-23,north_east_and_yorkshire,18_64,56
2020-04-24,north_east_and_yorkshire,18_64,70
2020-04-25,north_east_and_yorkshire,18_64,61
2020-04-26,north_east_and_yorkshire,18_64,60
2020-04-27,north_east_and_yorkshire,18_64,87
2020-04-28,north_east_and_yorkshire,18_64,81
2020-04-29,north_east_and_yorkshire,18_64,72
2020-04-30,north_east_and_yorkshire,18_64,67
2020-05-01,north_east_and_yorkshire,18_64,66
2020-05-02,north_east_and_yorkshire,18_64,42
2020-05-03,north_east_and_yorkshire,18_64,65
2020-05-04,north_east_and_yorkshire,18_64,44
2020-05-05,north_east_and_yorkshire,18_64,58
2020-05-06,north_east_and_yorkshire,18_64,56
2020-05-07,north_east_and_yorkshire,18_64,40
2020-05-08,north_east_and_yorkshire,18_64,32
2020-05-09,north_east_and_yorkshire,18_64,31
2020-05-10,north_east_and_yorkshire,18_64,31
2020-05-11,north_east_and_yorkshire,18_64,37
2020-05-12,north_east_and_yorkshire,18_64,52
2020-05-13,north_east_and_yorkshire,18_64,38
2020-05-14,north_east_and_yorkshire,18_64,46
2020-05-15,north_east_and_yorkshire,18_64,38
2020-05-16,north_east_and_yorkshire,18_64,19
2020-05-17,north_east_and_yorkshire,18_64,25
2020-05-18,north_east_and_yorkshire,18_64,35
2020-05-19,north_east_and_yorkshire,18_64,31
2020-05-20,north_east_and_yorkshire,18_64,18
2020-05-21,north_east_and_yorkshire,18_64,27
2020-05-22,north_east_and_yorkshire,18_64,26
2020-05-23,north_east_and_yorkshire,18_64,22
2020-05-24,north_east_and_yorkshire,18_64,33
2020-05-25,north_east_and_yorkshire,18_64,18
2020-05-26,north_east_and_yorkshire,18_64,19
2020-05-27,north_east_and_yorkshire,18_64,26
2020-05-28,north_east_and_yorkshire,18_64,28
2020-05-29,north_east_and_yorkshire,18_64,31
2020-05-30,north_east_and_yorkshire,18_64,13
2020-05-31,north_east_and_yorkshire,18_64,25
2020-06-01,north_east_and_yorkshire,18_64,25
2020-06-02,north_east_and_yorkshire,18_64,23
2020-06-03,north_east_and_yorkshire,18_64,16
2020-06-04,north_east_and_yorkshire,18_64,17
2020-06-05,north_east_and_yorkshire,18_64,18
2020-06-06,north_east_and_yorkshire,18_64,12
2020-06-07,north_east_and_yorkshire,18_64,8
2020-06-08,north_east_and_yorkshire,18_64,12
2020-06-09,north_east_and_yorkshire,18_64,16
2020-06-10,north_east_and_yorkshire,18_64,15
2020-06-11,north_east_and_yorkshire,18_64,19
2020-06-12,north_east_and_yorkshire,18_64,16
2020-06-13,north_east_and_yorkshire,18_64,16
2020-06-14,north_east_and_yorkshire,18_64,12
2020-06-15,north_east_and_yorkshire,18_64,14
2020-06-16,north_east_and_yorkshire,18_64,16
2020-06-17,north_east_and_yorkshire,18_64,12
2020-06-18,north_east_and_yorkshire,18_64,17
2020-06-19,north_east_and_yorkshire,18_64,14
2020-06-20,north_east_and_yorkshire,18_64,8
2020-06-21,north_east_and_yorkshire,18_64,13
2020-06-22,north_east_and_yorkshire,18_64,12
2020-06-23,north_east_and_yorkshire,18_64,17
2020-06-24,north_east_and_yorkshire,18_64,6
2020-06-25,north_east_and_yorkshire,18_64,12
2020-06-26,north_east_and_yorkshire,18_64,13
2020-06-27,north_east_and_yorkshire,18_64,12
2020-06-28,north_east_and_yorkshire,18_64,11
2020-06-29,north_east_and_yorkshire,18_64,7
2020-06-30,north_east_and_yorkshire,18_64,7
2020-07-01,north_east_and_yorkshire,18_64,10
2020-07-02,north_east_and_yorkshire,18_64,6
2020-07-03,north_east_and_yorkshire,18_64,10
2020-07-04,north_east_and_yorkshire,18_64,4
2020-07-05,north_east_and_yorkshire,18_64,6
2020-07-06,north_east_and_yorkshire,18_64,8
2020-07-07,north_east_and_yorkshire,18_64,11
2020-07-08,north_east_and_yorkshire,18_64,9
2020-07-09,north_east_and_yorkshire,18_64,10
2020-07-10,north_east_and_yorkshire,18_64,4
2020-07-11,north_east_and_yorkshire,18_64,9
2020-07-12,north_east_and_yorkshire,18_64,11
2020-07-13,north_east_and_yorkshire,18_64,3
2020-07-14,north_east_and_yorkshire,18_64,10
2020-07-15,north_east_and_yorkshire,18_64,10
2020-07-16,north_east_and_yorkshire,18_64,3
2020-07-17,north_east_and_yorkshire,18_64,6
2020-07-18,north_east_and_yorkshire,18_64,3
2020-07-19,north_east_and_yorkshire,18_64,6
2020-07-20,north_east_and_yorkshire,18_64,7
2020-07-21,north_east_and_yorkshire,18_64,3
2020-07-22,north_east_and_yorkshire,18_64,2
2020-07-23,north_east_and_yorkshire,18_64,4
2020-07-24,north_east_and_yorkshire,18_64,5
2020-07-25,north_east_and_yorkshire,18_64,3
2020-07-26,north_east_and_yorkshire,18_64,3
2020-07-27,north_east_and_yorkshire,18_64,4
2020-07-28,north_east_and_yorkshire,18_64,6
2020-07-29,north_east_and_yorkshire,18_64,4
2020-07-30,north_east_and_yorkshire,18_64,2
2020-07-31,north_east_and_yorkshire,18_64,3
2020-08-01,north_east_and_yorkshire,18_64,4
2020-08-02,north_east_and_yorkshire,18_64,0
2020-08-03,north_east_and_yorkshire,18_64,6
2020-08-04,north_east_and_yorkshire,18_64,9
2020-08-05,north_east_and_yorkshire,18_64,1
2020-08-06,north_east_and_yorkshire,18_64,1
2020-08-07,north_east_and_yorkshire,18_64,3
